Date,Inflows in last 24 Hrs. in Mcft.,17.75_77.5,18.0_77.5,18.5_76.0,18.25_77.0,18.25_76.5,18.75_75.75,18.5_76.75,18.75_76.25,18.0_77.25,17.75_77.25,18.0_76.75,18.25_76.25,18.25_76.0,18.0_76.5,18.0_77.0,18.75_76.0,18.5_76.5,18.75_75.5,18.25_76.75,18.25_77.25,18.5_76.25,17.75_77.75
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102,0.1058,0.0,0.0,0.0,0.1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7233,0.0,0.0,0.6626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,0.0,0.1982,0.0,0.0,0.1251,0.0,0.0,0.0,0.0,0.3671,1.7981,1.8155,0.0,0.0,0.5355,1.9815,0.0,0.0,0.0,0.7303,0.0,0.0,0.3944
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,0.0,1.058,2.8377,0.0,0.0,0.0,0.0,0.0,0.0,0.9202,0.0,0.0,0.0,0.0,0.0,0.1014,0.0,0.0,0.0,0.0,0.0,0.0,0.2798
2021-05-28,0.0,7.5007,12.9983,10.8675,16.0274,1.6518,4.0566,2.6532,2.256,10.6356,5.5764,0.9728,5.2096,19.9809,5.3757,2.3659,7.2033,0.5661,3.8136,2.2282,23.9815,3.4975,6.2864
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0251,2.1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569,0.237,0.0,0.0,0.0,0.2446,0.0
2021-05-30,0.0,0.6098,0.2902,6.2261,0.839,0.3265,21.641,0.37,3.3121,0.0,0.0,0.0,1.0276,4.0903,1.0537,0.0,13.2696,0.1274,22.1931,0.0,1.9073,1.0288,2.3662
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,2.4395,0.9667,2.6102,49.4736,9.8057,5.9552,54.9667,0.5185,5.8449,7.4207,43.212,0.4583,1.7123,0.0,49.927,3.1998,3.8964,9.1105,47.6331,5.4809,0.3904,13.282
2021-06-02,50.98,8.865,21.6729,2.947,7.0524,1.4887,2.5888,2.0057,0.3772,10.9755,1.1004,7.736,3.6914,6.84,12.8084,5.4476,0.9038,0.2908,3.6542,4.326,21.9461,0.6668,22.4559
2021-06-03,32.83,5.0727,3.7618,2.4726,1.7195,1.6268,3.5437,1.0544,8.8398,2.6922,4.1827,10.9906,1.9212,5.4197,18.2455,4.0262,9.4395,0.5579,3.3544,0.6729,6.6767,1.9871,19.8394
2021-06-04,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,2.9613,0.0,0.0,0.0,0.0,3.6294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05,0.0,42.8677,61.2024,0.4613,29.1317,2.2577,1.2493,11.0908,16.5769,46.6168,29.9853,9.9413,1.9563,4.0609,6.3183,18.4193,1.3376,1.9714,13.0286,11.7685,40.1539,0.1991,8.6265
2021-06-06,0.0,2.8485,7.1635,8.6762,0.874,0.0,10.789,0.2031,6.5974,1.8905,0.0,0.1751,3.8636,17.6005,0.0,0.2345,15.412,0.0,2.3026,0.0,0.0,3.4615,2.5817
2021-06-07,0.0,1.6429,0.3046,0.0,2.3028,0.0,0.0,0.0,0.0,1.4463,0.341,0.0,0.0,0.0,0.0,1.1058,0.2006,0.0,11.4749,0.693,6.6906,0.0,7.6406
2021-06-08,0.0,0.0,2.0737,0.0,4.0059,0.0,0.0,1.2412,0.0,2.1586,0.0,0.0,0.0,0.0,0.0,1.6504,0.0,1.5941,0.1383,0.0,9.9653,0.0,0.318
2021-06-09,0.0,0.0,0.0,8.9234,2.2433,0.5283,11.9012,0.8086,11.1935,1.2088,0.0,0.1856,0.5319,0.0,0.3588,0.9242,21.0444,1.8671,2.4322,0.0,5.595,6.0519,0.0
2021-06-10,75.95,0.88,0.9667,1.3014,2.2687,3.5056,1.2705,19.8165,9.7443,0.375,0.0,0.0,2.1277,0.3023,0.2773,0.0,0.967,5.4286,0.9849,3.3611,0.4983,3.8078,2.1276
2021-06-11,515.98,36.0132,67.8508,0.0,29.1204,1.2658,0.0,18.7682,5.5256,44.1318,13.4638,1.4225,0.0,0.0,1.4474,14.8249,0.0,2.8895,0.0,2.852,68.1052,0.9539,57.525
2021-06-12,314.5,3.7086,2.9967,0.1585,0.9755,6.0134,1.819,0.0,2.3049,2.2313,2.2765,5.5057,5.7236,0.2547,1.9351,11.5304,0.0,8.3565,4.7893,1.1879,2.1924,6.2091,2.3054
2021-06-13,200.1,16.8839,32.2928,38.6628,17.1715,32.1286,45.4484,11.9635,27.3601,10.9457,8.1806,47.2766,21.8989,11.6978,49.943,11.3908,57.9987,10.8355,3.577,34.5203,7.0073,23.6018,9.0324
2021-06-14,163.99,25.0827,30.814,1.0566,33.0806,2.1519,5.3354,32.4863,8.6338,39.3984,24.6293,0.0,0.0,0.0,0.0,15.6782,0.4591,5.6576,11.4942,4.8483,74.4567,1.6217,28.3794
2021-06-15,229.31,24.9774,0.639,1.5667,0.1719,0.0,2.3624,0.8964,0.0,0.3011,17.3402,0.2966,0.2173,0.6481,0.0,0.6371,4.4465,0.1458,0.0,0.1426,0.3754,0.3515,10.7689
2021-06-16,72.58,0.0,0.1867,15.5417,6.1522,16.4039,20.9945,27.2079,22.0843,0.7406,1.9166,2.84,14.4338,2.4427,4.7684,3.5254,30.8779,23.4677,0.0,7.1918,1.4133,22.9645,0.0
2021-06-17,56.68,0.4822,1.0449,18.3876,11.3051,5.8776,18.8908,5.2169,2.1432,0.7909,0.4578,3.4898,9.8018,21.6783,2.8997,0.4161,13.1834,5.5175,13.6718,13.3719,0.5153,6.5509,1.5169
2021-06-18,0.0,0.2035,0.943,0.0,0.0,6.0134,2.9752,0.0,0.0,0.1503,0.0,1.2151,5.7236,0.0,1.9351,0.1876,0.0,7.5327,2.5643,1.1879,0.0,6.0017,0.0
2021-06-19,0.0,9.1603,1.7233,1.8238,7.6477,3.3736,0.9286,7.7474,0.9219,3.3031,7.9722,4.0727,5.077,9.2626,3.214,5.5731,0.1148,4.3092,2.3443,6.065,6.7831,2.8652,4.3587
2021-06-20,0.0,4.1682,4.1967,0.8578,0.2356,2.3543,3.0982,0.0,4.7201,6.4386,4.8048,3.3541,2.2681,2.8272,3.174,2.3027,0.2296,0.8356,5.8452,1.6263,0.0,0.6209,0.636
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449,0.4474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22,0.0,0.0,0.5924,0.0,0.1411,0.4285,0.0,0.8964,0.0,0.0,0.0,0.7459,0.6179,1.3469,0.6209,0.4222,0.0,0.1458,0.0,0.4567,0.0,0.0,0.0
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585
2021-06-24,0.0,4.3252,6.1067,23.0016,19.0416,4.4886,27.7361,22.9756,13.8923,8.732,3.2781,2.7889,1.9195,5.4265,2.6224,5.4853,30.8535,4.1774,6.1234,9.3194,30.9543,11.9716,1.9781
2021-06-25,0.0,2.1207,1.4071,0.0,1.3171,0.0,0.0,0.1961,0.0,1.311,1.5385,0.2357,1.954,6.4892,0.0,2.2332,0.0,0.1418,2.1857,0.9747,0.9989,0.0,5.0338
2021-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-27,0.0,6.5431,2.5061,11.4088,2.1052,4.2709,9.4823,0.2012,7.9889,2.6382,6.0087,8.5486,10.5317,26.6162,7.4492,8.8156,9.8178,2.5877,5.3039,3.8284,1.0317,4.5342,12.144
2021-06-28,44.06,27.8743,11.8922,5.962,21.8877,6.4457,7.3341,3.6995,10.9481,25.8007,30.7548,15.9096,4.3925,2.8683,15.5894,21.1708,9.4822,3.9757,10.5942,5.9113,49.912,4.9079,11.3191
2021-06-29,40.61,0.0,1.7883,8.038,3.3057,14.3908,8.3424,0.3566,0.0,0.5397,0.0,5.8746,13.6276,4.4995,7.3193,0.4126,0.9653,15.0655,8.9629,6.2097,2.4964,12.8507,1.6694
2021-06-30,0.0,0.0,0.1769,0.0,0.7211,0.0,0.0,0.0,0.0,0.3886,0.0,0.0,0.0,0.0,0.0,0.2971,0.0,0.0,0.0,0.0,1.8295,0.0,0.0
2021-07-01,0.0,0.0,1.3184,5.9619,0.0,0.0,4.6366,0.0,7.9242,0.0,0.0,0.0,0.0,0.693,0.0,0.0,5.9296,0.2398,0.0,0.0,0.0,2.6647,0.0
2021-07-02,70.42,1.8672,2.5254,0.0,1.5066,2.0036,0.0,5.6761,0.0,1.1243,0.4578,2.0994,1.1385,0.0,1.9321,1.3673,0.0,2.1956,0.0,1.8537,2.0377,0.6002,26.4401
2021-07-03,35.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,0.0,0.2849,0.789,0.0,0.0,4.0633,0.0,0.0,0.0,0.1995,0.0,0.6273,3.9256,0.0,1.1062,0.1407,0.0,5.2729,0.0,0.7059,0.0,4.2012,0.0
2021-07-06,0.0,1.9238,1.9369,21.1558,2.3043,27.07,21.0773,0.4892,40.7581,3.6565,8.6523,9.3348,29.0921,14.3217,9.2595,14.3952,24.3442,34.3728,9.1905,7.5532,0.0,40.7543,0.0
2021-07-07,0.0,14.6736,15.2195,0.0,6.5979,1.4608,0.0,0.0,0.0,25.7701,19.3745,3.7549,0.8088,0.0,2.4837,14.7738,0.0,0.0,5.4642,1.2562,15.952,0.0,0.0
2021-07-08,115.0,16.3291,22.0658,9.3738,20.9603,42.065,4.0409,14.2302,42.3038,17.624,26.0058,37.174,34.5356,9.1676,40.3137,36.3829,4.178,34.3833,5.349,28.6785,24.5435,36.5811,25.7349
2021-07-09,148.0,14.0479,7.6625,9.8929,3.5213,11.3644,4.6037,0.0,0.0,9.7243,14.4514,19.7238,7.8146,7.804,21.2256,5.0902,1.188,0.0,21.2066,10.2231,3.988,1.0429,3.9641
2021-07-10,128.39,24.5702,9.7485,11.1289,70.8242,15.9962,20.3359,13.2716,0.4921,25.6165,25.2248,26.7993,21.7806,46.9622,21.0278,25.7443,22.5595,7.4016,13.6986,60.7091,47.0734,7.3925,26.4617
2021-07-11,298.34,3.9127,4.9018,0.0,1.4583,0.5149,0.243,1.0195,0.0,1.2281,4.3115,9.6129,0.2746,0.3281,12.2,7.3453,0.0,0.1458,4.4766,1.4314,0.9982,0.0,7.9197
2021-07-12,241.06,14.529,18.3035,15.7756,11.1871,14.1001,10.7901,44.7332,42.3859,8.663,11.0286,6.4469,16.304,24.7212,7.4547,5.7948,12.8447,22.1411,8.1085,12.6337,10.0059,22.4367,4.0319
2021-07-13,224.03,3.5369,2.2853,7.5513,3.23,11.9157,10.9559,5.5908,9.088,5.1837,12.6741,24.5439,8.6234,4.1964,18.0082,30.4316,14.1918,4.9112,7.9248,10.1349,0.4074,6.5078,9.6837
2021-07-14,229.22,20.7376,24.5569,20.4654,19.1955,26.9188,18.2175,51.827,54.3463,15.5425,23.3743,18.8509,23.5906,16.6262,20.5786,21.2097,21.5379,32.0686,7.851,20.9333,23.0022,33.7197,23.5152
2021-07-15,239.5,6.1005,7.3224,7.207,0.8483,0.3652,4.6304,0.219,6.895,5.5366,5.4354,0.6471,0.2022,0.99,0.6209,2.892,2.8725,0.6353,2.7695,0.3141,2.0069,2.6428,25.5099
2021-07-16,193.28,5.4204,2.3615,3.1465,7.8569,1.9038,3.5047,6.348,24.5893,4.656,15.4213,5.3828,0.9199,0.7349,4.9544,13.2301,5.4637,1.912,1.6484,2.2544,17.4634,7.0773,2.6173
2021-07-17,171.76,0.0,0.704,1.0646,3.1027,2.5562,3.8831,11.0818,1.9435,0.0,2.4243,1.9579,1.5641,1.4135,1.9321,4.6241,2.7449,2.1238,11.9452,4.6588,0.0,1.0775,0.8011
2021-07-18,152.5,17.4283,16.5445,0.3499,0.2356,16.0901,2.2559,0.1491,0.1031,25.9396,20.7007,7.4865,15.3727,1.5309,4.9764,15.1363,1.7119,20.3384,26.1126,3.0818,0.0,16.2045,1.8592
2021-07-19,149.99,31.566,33.6238,22.7061,2.7062,18.6897,14.0424,0.6852,8.1159,23.8593,35.2455,13.093,19.1811,10.6669,9.1839,34.1051,11.7951,21.5,10.9191,5.7676,4.1972,21.3579,13.5292
2021-07-20,155.09,1.699,0.2304,3.8545,9.3639,1.7413,6.5036,4.6252,3.0314,0.336,3.5522,4.2297,2.846,8.5957,3.6267,4.6614,6.0866,2.0166,9.0061,10.3158,0.7006,1.0889,3.4871
2021-07-21,296.27,18.8517,21.9024,3.7404,14.3358,9.8162,5.4227,8.9155,3.035,19.6952,18.781,16.5381,12.4854,20.9765,15.2525,19.2767,4.9096,7.4514,4.6872,15.3627,9.5396,5.3487,18.6112
2021-07-22,289.18,25.6289,25.5238,22.8472,27.439,35.6274,25.8515,48.5564,34.8941,27.8847,24.3045,28.3516,33.5382,25.7876,30.2195,21.5678,28.3241,40.6798,11.1439,29.3124,30.0344,34.6301,26.4862
2021-07-23,379.64,8.3824,11.5375,3.0915,9.6323,7.4656,1.059,11.1744,0.0,11.4148,6.7555,7.5509,6.7091,4.9545,7.8648,10.1619,0.3713,7.5194,0.0,5.5902,17.9934,4.5271,12.263
2021-07-24,355.02,3.9334,5.1352,2.385,1.2089,0.9836,2.2124,3.6587,0.0,1.6325,4.8323,2.2337,0.4044,0.297,1.2368,3.0879,2.8165,0.7252,0.1322,1.1985,1.9991,0.1955,2.2707
2021-07-25,287.28,0.0,0.4469,3.6411,6.0213,0.1266,5.9242,1.9024,0.1247,3.0398,0.0,0.0,0.0,0.2903,0.0,1.1947,7.7249,0.5044,3.0685,0.2852,23.3847,0.3127,0.0
2021-07-26,247.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-27,158.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-28,151.89,0.0,0.0,0.0,0.0,3.1698,0.0,0.0,0.0,0.0,0.0,0.0,3.1012,1.3655,0.6565,0.0,0.0,4.5196,0.0,0.3359,0.0,3.601,0.0
2021-07-29,123.72,0.6463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6711,0.0,0.0,0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,33.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-31,74.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02,81.65,0.0,0.0,0.0,0.634,0.0,0.0,0.1231,0.0,0.0,0.0,0.0,0.3869,1.285,0.0,0.0,0.0,0.0,0.0,0.9747,0.0,0.0,0.0
2021-08-03,31.62,0.2753,0.0,0.0,0.1941,0.3165,0.243,4.5551,0.0,0.0,0.761,0.0,0.0,0.3614,0.0,0.0,0.0,0.871,3.0743,0.713,0.0,0.0,0.0
2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212,0.0,0.0,0.0,0.0,0.5464,0.0,0.0,0.0,0.0
2021-08-05,0.0,0.0,0.0,0.0,0.0,0.3652,0.0,0.0,0.0,0.0,0.0,0.6471,0.2022,0.0,0.5927,0.2944,0.0,0.0,0.0,0.3141,0.0,0.0,0.0
2021-08-06,0.0,0.4809,0.4842,0.0,0.0,0.0,0.0,0.0,0.0,0.8017,0.5929,0.7074,0.2322,0.771,0.6417,0.9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-08,51.93,0.0,0.0,0.0,0.0,3.7614,0.0,0.9351,0.0,0.0,1.154,0.0,3.7234,0.0,0.4853,0.7925,0.0,5.4188,0.0,0.5345,0.0,4.2012,0.0
2021-08-09,56.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0887,0.0,0.0,0.0,0.0,1.3343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-10,54.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-11,47.17,0.0,1.3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7155
2021-08-12,53.91,5.7494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7606
2021-08-13,76.72,0.6012,1.2025,2.2731,0.0,0.0,2.0719,0.0,15.7353,0.764,0.7085,0.0,0.0,0.0,0.0,0.0,2.8595,0.4795,0.0,0.0,0.0,4.7099,0.3204
2021-08-14,43.72,0.9047,0.29,0.0,1.4205,2.4449,0.0,0.2012,0.0,0.4137,0.0,2.0741,2.0001,0.0,2.6077,0.7464,0.0,2.2598,0.0,2.2582,0.0,1.8005,2.5675
2021-08-15,43.72,0.1939,0.0,0.3781,0.1941,1.3731,0.6308,4.4932,1.0905,0.0,0.1462,0.0,1.1363,0.2237,0.1386,0.0,1.0584,2.1241,3.0913,0.825,0.0,1.6848,0.0
2021-08-16,85.97,5.2651,7.7508,1.8477,3.8282,26.6656,0.7676,20.0319,16.7322,3.056,2.7741,6.1027,24.3845,0.3212,7.3274,5.3396,2.972,38.0188,0.0,7.7428,6.5023,28.9397,12.9492
2021-08-17,82.43,3.5019,3.4642,1.4834,4.8879,4.7364,1.9176,15.567,14.7319,4.3308,5.083,5.7156,3.3859,1.4421,5.3663,7.4455,1.1753,6.2965,18.137,4.879,4.0135,6.6588,1.901
2021-08-18,112.06,28.0049,28.6894,3.3898,29.3981,12.8977,4.3107,20.7105,4.0274,37.7485,23.9108,12.8796,11.2,8.0091,12.6818,21.8892,4.584,12.8199,4.6243,10.9006,60.6287,8.0774,29.4201
2021-08-19,31.62,3.7722,3.6652,30.3178,8.9556,14.1849,26.8839,21.331,7.2711,4.6518,3.7954,7.5317,16.3923,22.9557,9.1646,3.928,19.2782,16.1129,26.2785,10.5543,8.8174,16.0429,2.4028
2021-08-20,31.62,1.2443,1.565,0.189,1.5309,0.5551,0.5584,2.9813,0.5505,2.4318,1.2611,0.568,0.2746,0.2237,0.6209,0.7723,0.5951,0.6468,2.5871,0.7419,3.0032,0.0,0.6682
2021-08-21,31.62,0.0,0.0,12.6614,5.7643,4.3044,8.8063,1.1783,45.4416,0.4566,0.0,8.3535,3.6871,4.4373,10.2747,0.8438,11.269,3.2398,9.5801,10.1082,1.4949,14.7589,10.8114
2021-08-22,31.62,11.3548,24.7795,16.4631,19.0194,20.4468,10.7746,29.1934,7.1121,10.9468,9.2692,29.5511,16.0322,16.16,35.1118,8.032,7.359,13.0367,5.9188,33.2648,11.0472,11.9414,2.4681
2021-08-23,31.62,4.1613,3.4763,0.0,0.2475,4.4163,0.0,2.843,1.5657,3.1514,3.1905,0.0,4.2553,0.0,0.5546,0.2949,0.0,7.0975,0.0,0.8756,0.0,6.269,5.7004
2021-08-24,49.77,9.0839,9.6708,11.007,17.9392,13.953,14.3002,6.9534,114.9304,12.3939,5.867,1.2823,15.6226,8.8594,1.7331,17.2557,13.5874,23.5721,36.7058,5.8093,16.8854,47.5376,4.4502
2021-08-25,48.12,15.0654,6.287,1.534,2.0525,0.0,2.5232,0.0,2.7964,5.2187,20.2655,0.311,0.0,1.0225,0.0,7.3422,4.2337,0.0,0.0,0.0,8.0399,0.4702,0.4843
2021-08-26,151.55,29.1326,29.7859,0.5089,10.4441,0.0,0.7299,0.8964,0.7085,33.3061,27.5076,11.8925,0.0,0.1285,13.646,15.4789,0.723,0.0,0.0,0.1426,10.2649,0.1474,33.1115
2021-08-27,106.62,8.2197,7.3895,0.0,5.8227,0.3457,1.0995,0.4924,0.0,10.3876,6.9217,0.807,0.1354,0.0,0.579,4.9266,0.1015,0.2153,1.3231,3.8989,0.0,0.0,12.6158
2021-08-28,170.38,3.0338,3.7935,0.0,5.0664,2.0657,0.0,0.8616,0.0,3.6069,6.4662,3.619,1.1084,1.1354,3.2952,2.3092,0.0,0.3768,0.0,8.0793,1.3688,0.0,0.546
2021-08-29,114.05,10.622,0.6927,4.3923,10.4613,6.6544,5.4018,0.1271,1.1743,6.1885,7.6233,10.8453,10.2134,17.7109,9.8964,9.8111,0.5899,4.9925,24.9956,7.0744,8.7139,5.2053,13.3851
2021-08-30,65.32,46.9263,30.3325,6.1057,14.0321,7.5223,3.3198,4.643,8.8532,42.8041,57.7115,20.0525,5.4401,5.4678,13.6066,44.6041,2.1213,2.3596,0.9849,13.6784,13.5908,4.3235,15.007
2021-08-31,395.02,17.6329,33.2629,30.5904,38.5732,61.1639,31.4616,41.8086,103.6196,13.0101,14.1853,59.6051,45.336,10.1052,66.2167,12.908,33.8408,47.4017,69.2964,47.5206,35.6989,60.0655,9.7276
2021-09-01,1168.99,0.6622,0.0,0.3685,0.9898,2.5472,1.081,1.0866,0.0,0.0,2.6766,5.5223,1.7131,1.7567,3.6199,4.9797,0.8116,0.8991,2.9546,3.231,0.0,0.6588,0.5634
2021-09-02,570.07,0.1103,0.2523,0.8687,0.0,0.0,0.972,0.0,0.201,0.0,0.0,0.0,3.0954,10.2799,0.0,0.0,0.1099,0.0,3.5709,0.0,0.0,0.0,0.0
2021-09-03,311.13,1.3118,0.9667,0.0,0.1164,1.2855,0.0,2.6893,0.0,0.0,0.682,1.8391,0.6066,0.0,1.787,0.0,0.0,0.4375,0.0,1.37,0.0,0.0,1.5495
2021-09-04,447.72,19.4637,39.926,0.0,9.5139,0.4285,0.0,0.8964,0.0,15.4186,15.2978,2.654,0.2022,0.0,1.2196,22.9086,0.0,0.1458,0.0,0.4567,2.5841,0.0,55.143
2021-09-05,1273.02,55.7713,37.4283,46.5046,51.7707,47.4553,34.1871,78.5548,57.5006,55.0542,64.0592,31.0782,44.9534,38.1706,31.387,49.4799,27.2184,56.5055,38.2691,47.3272,52.014,54.9021,42.1844
2021-09-06,1460.94,10.0631,3.3012,34.2544,5.0923,13.5232,27.6992,2.3389,72.9283,2.8408,8.9749,18.5653,17.954,28.6381,26.568,7.4301,21.9912,16.2103,60.9069,7.0417,9.9805,35.0427,27.6849
2021-09-07,2227.22,27.2537,35.2267,7.2132,30.3938,16.4436,9.0069,22.7016,18.8303,39.4848,27.7018,14.4131,13.6622,4.5033,13.041,32.3655,8.0694,18.905,4.8196,12.2384,47.965,17.1878,33.7929
2021-09-08,3189.11,14.6116,16.8739,30.8769,20.4781,41.9986,41.0542,48.3716,56.869,17.2932,11.8754,19.7044,41.4436,26.1336,19.5628,11.5562,53.0343,57.3761,38.1026,22.1307,42.8794,51.357,2.0292
2021-09-09,2901.05,1.2664,1.369,0.0,0.0,0.3652,0.0,0.0,0.0,1.0517,1.3297,0.8646,0.2022,0.0,0.8384,0.504,0.0,0.0,0.0,0.3141,0.0,0.0,1.6553
2021-09-10,2618.61,0.0,0.0,0.6183,0.9165,0.0,0.2118,0.1231,0.0,0.0,0.0,0.1498,0.0,0.254,0.1387,0.1876,0.0,0.0,0.2074,0.9747,0.0,0.0,0.0
2021-09-11,1331.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0928,0.0,0.0,0.0,0.0
2021-09-12,367.2,0.0,0.0,4.3574,0.0,0.0,6.1988,0.0,0.1252,0.0,0.0,0.0,1.3358,4.3174,0.0,0.0,7.6596,0.0,11.8645,0.0,0.0,0.4365,0.0
2021-09-13,169.95,0.4809,0.4842,7.4197,0.0,0.6549,3.7565,2.0539,0.0,0.6112,0.6825,1.5,2.1336,5.7273,2.8306,0.4263,0.891,1.5414,4.1731,0.3412,0.0,1.3823,0.0
2021-09-14,115.08,8.878,10.8298,0.6183,1.8178,3.0742,0.8193,5.8179,0.0,9.4681,10.603,5.8818,3.1112,2.6204,2.5251,5.6818,0.0,4.1009,1.2475,3.8304,0.0,2.4659,2.1585
2021-09-15,177.12,0.6098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2802,0.1896,0.0,0.0,0.3582,0.5682,0.0,0.0,0.0,0.0,0.0,0.0,2.3662
2021-09-16,334.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,232.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-18,266.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-19,180.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-20,191.12,4.4106,3.9634,0.0,0.0,0.0,0.0,0.0,0.0,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0469
2021-09-21,404.27,13.5071,8.5018,4.0935,17.4709,7.2476,1.1425,15.4214,6.9237,8.6268,9.0527,11.5158,17.5083,34.7849,17.682,8.8946,1.1183,8.8799,5.5705,8.4567,30.0433,6.2045,32.274
2021-09-22,430.7,6.5349,13.5986,13.9895,9.5914,8.9372,7.8911,33.1751,58.9462,7.4323,7.7803,7.372,5.7767,6.4859,6.6677,10.3219,8.7048,12.5168,14.6466,8.8681,14.1692,20.8153,11.5831
